fecha,hora,demanda
03/05/2014,14,202.874
03/05/2014,15,206.077
03/05/2014,16,218.295
03/05/2014,17,240.245
03/05/2014,18,270.028
03/05/2014,19,290.699
03/05/2014,20,289.587
03/05/2014,21,284.782
03/05/2014,22,273.8
03/05/2014,23,251.275
04/05/2014,0,227.807
04/05/2014,1,220.127
04/05/2014,2,208.655
04/05/2014,3,192.387
04/05/2014,4,184.776
04/05/2014,5,178.057
04/05/2014,6,176.661
04/05/2014,7,175.767
04/05/2014,8,169.63
04/05/2014,9,172.254
04/05/2014,10,184.749
04/05/2014,11,195.431
04/05/2014,12,202.317
04/05/2014,13,201.6
04/05/2014,14,193.976
04/05/2014,15,191.096
04/05/2014,16,197.35
04/05/2014,17,213.846
04/05/2014,18,240.461
04/05/2014,19,265.165
04/05/2014,20,270.223
04/05/2014,21,268.698
04/05/2014,22,258.703
04/05/2014,23,239.471
05/05/2014,0,215.969
05/05/2014,1,193.915
05/05/2014,2,180.578
05/05/2014,3,173.901
05/05/2014,4,172.518
05/05/2014,5,179.016
05/05/2014,6,197.204
05/05/2014,7,207.365
05/05/2014,8,208.675
05/05/2014,9,214.848
05/05/2014,10,220.552
05/05/2014,11,226.887
05/05/2014,12,229.102
05/05/2014,13,221.925
05/05/2014,14,216.906
05/05/2014,15,219.395
05/05/2014,16,231.521
05/05/2014,17,244.82
05/05/2014,18,271.675
05/05/2014,19,295.356
05/05/2014,20,293.728
05/05/2014,21,289.79
05/05/2014,22,279.717
05/05/2014,23,258.739
06/05/2014,0,231.633
06/05/2014,1,207.949
06/05/2014,2,194.32
06/05/2014,3,187.659
06/05/2014,4,184.91
06/05/2014,5,190.382
06/05/2014,6,208.627
06/05/2014,7,217.559
06/05/2014,8,212.869
06/05/2014,9,218.655
06/05/2014,10,225.027
06/05/2014,11,237.481
06/05/2014,12,243.756
06/05/2014,13,242.226
06/05/2014,14,242.354
06/05/2014,15,244.002
06/05/2014,16,251.405
06/05/2014,17,259.605
06/05/2014,18,280.083
06/05/2014,19,306.246
06/05/2014,20,302.915
06/05/2014,21,296.003
06/05/2014,22,282.371
06/05/2014,23,263.876
07/05/2014,0,238.553
07/05/2014,1,214.31
07/05/2014,2,199.997
07/05/2014,3,193.529
07/05/2014,4,190.843
07/05/2014,5,196.204
07/05/2014,6,212.875
07/05/2014,7,214.97
07/05/2014,8,212.371
07/05/2014,9,221.214
07/05/2014,10,226.909
07/05/2014,11,242.216
07/05/2014,12,249.596
07/05/2014,13,248.499
07/05/2014,14,253.516
07/05/2014,15,255.603
07/05/2014,16,262.167
07/05/2014,17,269.423
07/05/2014,18,290.017
07/05/2014,19,317.971
07/05/2014,20,315.625
07/05/2014,21,308.905
07/05/2014,22,294.39
07/05/2014,23,276.366
08/05/2014,0,248.376
08/05/2014,1,224.309
08/05/2014,2,209.485
08/05/2014,3,201.961
08/05/2014,4,195.424
08/05/2014,5,200.432
08/05/2014,6,216.094
08/05/2014,7,220.679
08/05/2014,8,215.984
08/05/2014,9,219.235
08/05/2014,10,226.098
08/05/2014,11,236.925
08/05/2014,12,242.423
08/05/2014,13,241.316
08/05/2014,14,243.745
08/05/2014,15,245.519
08/05/2014,16,250.743
08/05/2014,17,256.847
08/05/2014,18,279.62
08/05/2014,19,302.441
08/05/2014,20,298.49
08/05/2014,21,292.194
08/05/2014,22,278.538
08/05/2014,23,252.822
09/05/2014,0,228.199
09/05/2014,1,207.573
09/05/2014,2,193.938
09/05/2014,3,182.53
09/05/2014,4,179.723
09/05/2014,5,184.531
09/05/2014,6,202.358
09/05/2014,7,210.322
09/05/2014,8,204.788
09/05/2014,9,205.474
09/05/2014,10,210.108
09/05/2014,11,217.219
09/05/2014,12,220.286
09/05/2014,13,212.243
09/05/2014,14,208.62
09/05/2014,15,206.117
09/05/2014,16,217.825
09/05/2014,17,230.885
09/05/2014,18,258.369
09/05/2014,19,283.993
09/05/2014,20,279.381
09/05/2014,21,272.403
09/05/2014,22,256.588
09/05/2014,23,233.108
10/05/2014,0,216.012
10/05/2014,1,197.055
10/05/2014,2,183.447
10/05/2014,3,177.485
10/05/2014,4,174.226
10/05/2014,5,174.364
10/05/2014,6,180.42
10/05/2014,7,184.553
10/05/2014,8,191.283
10/05/2014,9,198.625
10/05/2014,10,200.993
10/05/2014,11,201.97
10/05/2014,12,204.235
10/05/2014,13,202.05
10/05/2014,14,197.85
10/05/2014,15,196.938
10/05/2014,16,205.816
10/05/2014,17,222.712
10/05/2014,18,253.969
10/05/2014,19,285.176
10/05/2014,20,281.273
10/05/2014,21,270.634
10/05/2014,22,253.436
10/05/2014,23,234.036
11/05/2014,0,212.936
11/05/2014,1,197.256
11/05/2014,2,183.769
11/05/2014,3,175.662
11/05/2014,4,171.505
11/05/2014,5,170.312
11/05/2014,6,169.364
11/05/2014,7,159.314
11/05/2014,8,160.704
11/05/2014,9,168.929
11/05/2014,10,176.369
11/05/2014,11,180.973
11/05/2014,12,186.091
11/05/2014,13,184.338
11/05/2014,14,182.01
11/05/2014,15,181.916
11/05/2014,16,188.108
11/05/2014,17,201.959
11/05/2014,18,239.581
11/05/2014,19,270.18
11/05/2014,20,270.01
11/05/2014,21,264.579
11/05/2014,22,249.41
11/05/2014,23,228.042
12/05/2014,0,204.071
12/05/2014,1,186.207
12/05/2014,2,175.563
12/05/2014,3,170.99
12/05/2014,4,167.785
12/05/2014,5,173.539
12/05/2014,6,199.712
12/05/2014,7,209.381
12/05/2014,8,206.666
12/05/2014,9,211.996
12/05/2014,10,217.13
12/05/2014,11,225.924
12/05/2014,12,222.532
12/05/2014,13,207.56
12/05/2014,14,199.277
12/05/2014,15,206.234
12/05/2014,16,215.65
12/05/2014,17,236.713
12/05/2014,18,267.974
12/05/2014,19,287.276
12/05/2014,20,287.573
12/05/2014,21,281.343
12/05/2014,22,266.015
12/05/2014,23,244.366
13/05/2014,0,214.534
13/05/2014,1,194.291
13/05/2014,2,179.689
13/05/2014,3,175.271
13/05/2014,4,174.435
13/05/2014,5,181.445
13/05/2014,6,202.55
13/05/2014,7,216.073
13/05/2014,8,213.053
13/05/2014,9,216.171
13/05/2014,10,220.647
13/05/2014,11,228.154
13/05/2014,12,227.234
13/05/2014,13,217.629
13/05/2014,14,214.629
13/05/2014,15,216.766
13/05/2014,16,226.337
13/05/2014,17,238.789
13/05/2014,18,270.833
13/05/2014,19,290.347
13/05/2014,20,287.48
13/05/2014,21,283.166
13/05/2014,22,269.726
13/05/2014,23,247.368
14/05/2014,0,221.656
14/05/2014,1,198.35
14/05/2014,2,184.81
14/05/2014,3,179.47
14/05/2014,4,177.86
14/05/2014,5,184.559
14/05/2014,6,204.725
14/05/2014,7,216.674
14/05/2014,8,212.084
14/05/2014,9,213.379
14/05/2014,10,216.93
14/05/2014,11,232.201
14/05/2014,12,235.922
14/05/2014,13,232.182
14/05/2014,14,231.606
14/05/2014,15,233.654
14/05/2014,16,243.172
14/05/2014,17,253.133
14/05/2014,18,280.698
14/05/2014,19,303.271
14/05/2014,20,299.644
14/05/2014,21,291.962
14/05/2014,22,282.043
14/05/2014,23,261.382
15/05/2014,0,235.053
15/05/2014,1,210.866
15/05/2014,2,197.643
15/05/2014,3,191.456
15/05/2014,4,189.422
15/05/2014,5,195.379
15/05/2014,6,214.943
15/05/2014,7,228.459
15/05/2014,8,220.832
15/05/2014,9,226.017
15/05/2014,10,232.425
15/05/2014,11,241.663
15/05/2014,12,245.032
15/05/2014,13,237.974
15/05/2014,14,238.968
15/05/2014,15,244.629
15/05/2014,16,252.789
15/05/2014,17,263.537
15/05/2014,18,292.088
15/05/2014,19,309.942
15/05/2014,20,306.921
15/05/2014,21,297.242
15/05/2014,22,283.02
15/05/2014,23,260.824
16/05/2014,0,238.005
16/05/2014,1,216.954
16/05/2014,2,202.954
16/05/2014,3,196.126
16/05/2014,4,192.058
16/05/2014,5,197.409
16/05/2014,6,218.707
16/05/2014,7,224.263
16/05/2014,8,221.276
16/05/2014,9,225.11
16/05/2014,10,231.067
16/05/2014,11,233.522
16/05/2014,12,240.626
16/05/2014,13,234.846
16/05/2014,14,234.61
16/05/2014,15,238.703
16/05/2014,16,248.603
16/05/2014,17,259.887
16/05/2014,18,288.565
16/05/2014,19,308.447
16/05/2014,20,302.283
16/05/2014,21,290.892
16/05/2014,22,274.43
16/05/2014,23,253.718
17/05/2014,0,238.296
17/05/2014,1,219.547
17/05/2014,2,204.069
17/05/2014,3,196.776
17/05/2014,4,192.685
17/05/2014,5,191.19
17/05/2014,6,196.721
17/05/2014,7,201.79
17/05/2014,8,205.18
17/05/2014,9,213.521
17/05/2014,10,219.376
17/05/2014,11,223.277
17/05/2014,12,227.009
17/05/2014,13,225.617
17/05/2014,14,224.41
17/05/2014,15,226.635
17/05/2014,16,232.17
17/05/2014,17,245.658
17/05/2014,18,280.391
17/05/2014,19,302.886
17/05/2014,20,297.919
17/05/2014,21,286.39
17/05/2014,22,268.04
17/05/2014,23,250.978
18/05/2014,0,231.541
18/05/2014,1,214.603
18/05/2014,2,199.267
18/05/2014,3,190.116
18/05/2014,4,185.237
18/05/2014,5,181.641
18/05/2014,6,182.324
18/05/2014,7,179.039
18/05/2014,8,176.035
18/05/2014,9,184.051
18/05/2014,10,190.334
18/05/2014,11,192.754
18/05/2014,12,196.708
18/05/2014,13,195.966
18/05/2014,14,192.033
18/05/2014,15,194.167
18/05/2014,16,200.918
18/05/2014,17,216.128
18/05/2014,18,251.73
18/05/2014,19,277.979
18/05/2014,20,276.285
18/05/2014,21,271.347
18/05/2014,22,260.243
18/05/2014,23,240.973
19/05/2014,0,215.983
19/05/2014,1,198.629
19/05/2014,2,185.334
19/05/2014,3,180.109
19/05/2014,4,178.24
19/05/2014,5,184.959
19/05/2014,6,204.882
19/05/2014,7,218.436
19/05/2014,8,215.593
19/05/2014,9,218.492
19/05/2014,10,224.235
19/05/2014,11,231.956
19/05/2014,12,232.525
19/05/2014,13,224.241
19/05/2014,14,219.489
19/05/2014,15,222.728
19/05/2014,16,236.716
19/05/2014,17,245.4
19/05/2014,18,278.259
19/05/2014,19,302.619
19/05/2014,20,299.121
19/05/2014,21,293.349
19/05/2014,22,278.641
19/05/2014,23,255.142
20/05/2014,0,225.286
20/05/2014,1,203.939
20/05/2014,2,190.9
20/05/2014,3,185.697
20/05/2014,4,183.847
20/05/2014,5,190.292
20/05/2014,6,211.462
20/05/2014,7,224.671
20/05/2014,8,219.592
20/05/2014,9,221.398
20/05/2014,10,225.799
20/05/2014,11,233.724
20/05/2014,12,230.291
20/05/2014,13,229.686
20/05/2014,14,224.418
20/05/2014,15,225.26
20/05/2014,16,239.242
20/05/2014,17,257.509
20/05/2014,18,289.137
20/05/2014,19,307.782
20/05/2014,20,304.995
20/05/2014,21,297.771
20/05/2014,22,284.02
20/05/2014,23,262.274
21/05/2014,0,233.179
21/05/2014,1,214.202
21/05/2014,2,200.71
21/05/2014,3,191.818
21/05/2014,4,187.657
21/05/2014,5,191.017
21/05/2014,6,197.811
21/05/2014,7,213.969
21/05/2014,8,217.892
21/05/2014,9,221.524
21/05/2014,10,231.936
21/05/2014,11,242.986
21/05/2014,12,243.023
21/05/2014,13,238.182
21/05/2014,14,234.636
21/05/2014,15,238.335
21/05/2014,16,248.747
21/05/2014,17,265.163
21/05/2014,18,298.086
21/05/2014,19,306.328
21/05/2014,20,304.299
21/05/2014,21,295.294
21/05/2014,22,276.665
21/05/2014,23,245.779
22/05/2014,0,211.813
22/05/2014,1,200.389
22/05/2014,2,182.613
22/05/2014,3,176.485
22/05/2014,4,174.508
22/05/2014,5,181.644
22/05/2014,6,199.789
22/05/2014,7,213.566
22/05/2014,8,209.315
22/05/2014,9,214.011
22/05/2014,10,222.612
22/05/2014,11,229.818
22/05/2014,12,226.156
22/05/2014,13,212.446
22/05/2014,14,211.035
22/05/2014,15,214.549
22/05/2014,16,226.967
22/05/2014,17,246.503
22/05/2014,18,284.415
22/05/2014,19,295.389
22/05/2014,20,295.758
22/05/2014,21,288.163
22/05/2014,22,271.875
22/05/2014,23,256.572
23/05/2014,0,227.762
23/05/2014,1,205.252
23/05/2014,2,189.588
23/05/2014,3,184.61
23/05/2014,4,182.297
23/05/2014,5,187.698
23/05/2014,6,206.654
23/05/2014,7,226.552
23/05/2014,8,226.74
23/05/2014,9,228.768
23/05/2014,10,233.903
23/05/2014,11,238.702
23/05/2014,12,239.616
23/05/2014,13,232.643
23/05/2014,14,223.926
23/05/2014,15,222.969
23/05/2014,16,233.544
23/05/2014,17,248.708
23/05/2014,18,285.939
23/05/2014,19,306.159
23/05/2014,20,306.538
23/05/2014,21,302.051
23/05/2014,22,288.995
23/05/2014,23,265.636
24/05/2014,0,237.301
24/05/2014,1,204.7
24/05/2014,2,228.285
24/05/2014,3,204.635
24/05/2014,4,195.467
24/05/2014,5,197.448
24/05/2014,6,202.919
24/05/2014,7,207.065
24/05/2014,8,210.819
24/05/2014,9,225.34
24/05/2014,10,230.231
24/05/2014,11,234.196
24/05/2014,12,238.108
24/05/2014,13,235.756
24/05/2014,14,241.576
24/05/2014,15,230.136
24/05/2014,16,234.994
24/05/2014,17,250.946
24/05/2014,18,294.03
24/05/2014,19,317.965
24/05/2014,20,320.122
24/05/2014,21,317.499
24/05/2014,22,305.471
24/05/2014,23,285.561
25/05/2014,0,260.891
25/05/2014,1,240.139
25/05/2014,2,224.902
25/05/2014,3,214.672
25/05/2014,4,208.563
25/05/2014,5,204.855
25/05/2014,6,205.091
25/05/2014,7,205.425
25/05/2014,8,202.678
25/05/2014,9,215.825
25/05/2014,10,228.015
25/05/2014,11,235.529
25/05/2014,12,237.788
25/05/2014,13,239.721
25/05/2014,14,242.375
25/05/2014,15,244.094
25/05/2014,16,243.497
25/05/2014,17,260.972
25/05/2014,18,307.022
25/05/2014,19,326.042
25/05/2014,20,330.797
25/05/2014,21,332.817
25/05/2014,22,323.844
25/05/2014,23,296.93
26/05/2014,0,262.718
26/05/2014,1,238.069
26/05/2014,2,224.184
26/05/2014,3,216.034
26/05/2014,4,213.855
26/05/2014,5,218.949
26/05/2014,6,241.33
26/05/2014,7,258.239
26/05/2014,8,254.176
26/05/2014,9,253.648
26/05/2014,10,249.946
26/05/2014,11,251.9
26/05/2014,12,244.687
26/05/2014,13,236.118
26/05/2014,14,235.057
26/05/2014,15,232.427
26/05/2014,16,240.797
26/05/2014,17,256.083
26/05/2014,18,296.509
26/05/2014,19,322.777
26/05/2014,20,332.136
26/05/2014,21,333.296
26/05/2014,22,325.059
26/05/2014,23,308.597
27/05/2014,0,269.863
27/05/2014,1,242.489
27/05/2014,2,227.898
27/05/2014,3,221.322
27/05/2014,4,217.813
27/05/2014,5,221.33
27/05/2014,6,243.737
27/05/2014,7,260.235
27/05/2014,8,247.094
27/05/2014,9,243.835
27/05/2014,10,241.702
27/05/2014,11,243.076
27/05/2014,12,237.821
27/05/2014,13,228.068
27/05/2014,14,224.316
27/05/2014,15,223.322
27/05/2014,16,231.015
27/05/2014,17,243.851
27/05/2014,18,288.453
27/05/2014,19,314.566
27/05/2014,20,319.596
27/05/2014,21,322.822
27/05/2014,22,316.439
27/05/2014,23,292.993
28/05/2014,0,258.493
28/05/2014,1,232.125
28/05/2014,2,217.183
28/05/2014,3,210.649
28/05/2014,4,208.242
28/05/2014,5,214.15
28/05/2014,6,237.518
28/05/2014,7,254.718
28/05/2014,8,245.48
28/05/2014,9,241.556
28/05/2014,10,236.152
28/05/2014,11,239.681
28/05/2014,12,236.724
28/05/2014,13,225.989
28/05/2014,14,221.242
28/05/2014,15,220.269
28/05/2014,16,228.343
28/05/2014,17,243.787
28/05/2014,18,287.463
28/05/2014,19,313.632
28/05/2014,20,318.455
28/05/2014,21,318.387
28/05/2014,22,310.206
28/05/2014,23,286.202
29/05/2014,0,252.978
29/05/2014,1,229.219
29/05/2014,2,215.458
29/05/2014,3,209.559
29/05/2014,4,206.068
29/05/2014,5,212.355
29/05/2014,6,232.441
29/05/2014,7,248.684
29/05/2014,8,241.121
29/05/2014,9,236.161
29/05/2014,10,234.259
29/05/2014,11,236.391
29/05/2014,12,232.038
29/05/2014,13,222.153
29/05/2014,14,217.957
29/05/2014,15,217.839
29/05/2014,16,229.876
29/05/2014,17,249.438
29/05/2014,18,284.765
29/05/2014,19,303.445
29/05/2014,20,304.665
29/05/2014,21,302.634
29/05/2014,22,286.209
29/05/2014,23,262.312
30/05/2014,0,232.993
30/05/2014,1,207.527
30/05/2014,2,193.131
30/05/2014,3,186.726
30/05/2014,4,185.063
30/05/2014,5,191.312
30/05/2014,6,210.709
30/05/2014,7,230.382
30/05/2014,8,227.132
30/05/2014,9,228.535
30/05/2014,10,233.474
30/05/2014,11,238.231
30/05/2014,12,240.174
30/05/2014,13,233.38
30/05/2014,14,227.009
30/05/2014,15,223.606
30/05/2014,16,235.043
30/05/2014,17,259.246
30/05/2014,18,292.797
30/05/2014,19,300.148
30/05/2014,20,297.304
30/05/2014,21,289.567
30/05/2014,22,279.866
30/05/2014,23,257.242
31/05/2014,0,232.888
31/05/2014,1,207.714
31/05/2014,2,193.768
31/05/2014,3,186.483
31/05/2014,4,182.832
31/05/2014,5,182.828
31/05/2014,6,188.716
31/05/2014,7,200.605
31/05/2014,8,208.485
31/05/2014,9,215.702
31/05/2014,10,223.342
31/05/2014,11,226.665
31/05/2014,12,226.385
31/05/2014,13,222.705
31/05/2014,14,218.688
31/05/2014,15,214.876
31/05/2014,16,217.787
31/05/2014,17,236.371
31/05/2014,18,270.447
31/05/2014,19,289.902
31/05/2014,20,293.204
31/05/2014,21,293.043
31/05/2014,22,279.076
31/05/2014,23,261.547
01/06/2014,0,237.539
01/06/2014,1,215.673
01/06/2014,2,199.618
01/06/2014,3,191.058
01/06/2014,4,185.451
01/06/2014,5,183.975
01/06/2014,6,184.578
01/06/2014,7,181.929
01/06/2014,8,181.131
01/06/2014,9,189.732
01/06/2014,10,195.441
01/06/2014,11,199.04
01/06/2014,12,200.097
01/06/2014,13,194.407
01/06/2014,14,190.639
01/06/2014,15,191.501
01/06/2014,16,198.203
01/06/2014,17,212.793
01/06/2014,18,257.685
01/06/2014,19,288.87
01/06/2014,20,292.476
01/06/2014,21,290.469
01/06/2014,22,278.062
01/06/2014,23,256.831
02/06/2014,0,231.78
02/06/2014,1,208.762
02/06/2014,2,197.96
02/06/2014,3,192.971
02/06/2014,4,190.585
02/06/2014,5,198.464
02/06/2014,6,222.358
02/06/2014,7,241.315
02/06/2014,8,236.763
02/06/2014,9,234.366
02/06/2014,10,233.642
02/06/2014,11,237.623
02/06/2014,12,234.661
02/06/2014,13,223.151
02/06/2014,14,217.662
02/06/2014,15,213.271
02/06/2014,16,224.109
02/06/2014,17,243.712
02/06/2014,18,285.614
02/06/2014,19,313.842
02/06/2014,20,315.06
02/06/2014,21,313.31
02/06/2014,22,306.6
02/06/2014,23,287.823
03/06/2014,0,255.896
03/06/2014,1,230.156
03/06/2014,2,214.498
03/06/2014,3,206.035
03/06/2014,4,202.766
03/06/2014,5,208.486
03/06/2014,6,232.877
03/06/2014,7,250.533
03/06/2014,8,245.562
03/06/2014,9,239.517
03/06/2014,10,236.61
03/06/2014,11,237.558
03/06/2014,12,235.778
03/06/2014,13,225.604
03/06/2014,14,218.73
03/06/2014,15,216.694
03/06/2014,16,226.908
03/06/2014,17,241.991
03/06/2014,18,285.918
03/06/2014,19,308.019
03/06/2014,20,313.677
03/06/2014,21,292.62
03/06/2014,22,291.911
03/06/2014,23,277.026
04/06/2014,0,248.384
04/06/2014,1,217.666
04/06/2014,2,203.291
04/06/2014,3,197.343
04/06/2014,4,194.855
04/06/2014,5,200.473
04/06/2014,6,221.866
04/06/2014,7,239.265
04/06/2014,8,231.468
04/06/2014,9,229.709
04/06/2014,10,229.959
04/06/2014,11,237.205
04/06/2014,12,235.446
04/06/2014,13,224.652
04/06/2014,14,221.375
04/06/2014,15,221.278
04/06/2014,16,233.965
04/06/2014,17,250.536
04/06/2014,18,289.416
04/06/2014,19,299.062
04/06/2014,20,298.13
04/06/2014,21,296.718
04/06/2014,22,282.92
04/06/2014,23,258.894
05/06/2014,0,226.17
05/06/2014,1,202.123
05/06/2014,2,189.262
05/06/2014,3,182.64
05/06/2014,4,181.146
05/06/2014,5,186.557
05/06/2014,6,206.924
05/06/2014,7,223.819
05/06/2014,8,220.759
05/06/2014,9,222.164
05/06/2014,10,226.552
05/06/2014,11,234.649
05/06/2014,12,234.944
05/06/2014,13,228.679
05/06/2014,14,219.793
05/06/2014,15,217.778
05/06/2014,16,235.796
05/06/2014,17,255.386
05/06/2014,18,288.265
05/06/2014,19,301.254
05/06/2014,20,302.219
05/06/2014,21,298.496
05/06/2014,22,286.387
05/06/2014,23,261.623
06/06/2014,0,232.326
06/06/2014,1,208.839
06/06/2014,2,193.225
06/06/2014,3,185.416
06/06/2014,4,182.606
06/06/2014,5,188.017
06/06/2014,6,211.632
06/06/2014,7,230.521
06/06/2014,8,226.399
06/06/2014,9,229.826
06/06/2014,10,232.666
06/06/2014,11,236.326
06/06/2014,12,242.348
06/06/2014,13,239.815
06/06/2014,14,227.217
06/06/2014,15,225.265
06/06/2014,16,236.615
06/06/2014,17,252.721
06/06/2014,18,289.91
06/06/2014,19,303.576
06/06/2014,20,302.072
06/06/2014,21,299.401
06/06/2014,22,286.849
06/06/2014,23,263.719
07/06/2014,0,238.707
07/06/2014,1,217.048
07/06/2014,2,202.02
07/06/2014,3,194.179
07/06/2014,4,189.997
07/06/2014,5,190.815
07/06/2014,6,196.605
07/06/2014,7,208.116
07/06/2014,8,209.925
07/06/2014,9,217.258
07/06/2014,10,220.012
07/06/2014,11,219.983
07/06/2014,12,218.9
07/06/2014,13,212.564
07/06/2014,14,207.593
07/06/2014,15,208.991
07/06/2014,16,216.312
07/06/2014,17,232.502
07/06/2014,18,275.1
07/06/2014,19,294.488
07/06/2014,20,294.626
07/06/2014,21,288.696
07/06/2014,22,279.49
07/06/2014,23,259.402
08/06/2014,0,236.515
08/06/2014,1,218.554
08/06/2014,2,202.855
08/06/2014,3,192.945
08/06/2014,4,186.268
08/06/2014,5,184.411
08/06/2014,6,183.869
08/06/2014,7,184.163
08/06/2014,8,181.444
08/06/2014,9,189.764
08/06/2014,10,198.388
08/06/2014,11,200.618
08/06/2014,12,200.18
08/06/2014,13,195.443
08/06/2014,14,189.557
08/06/2014,15,187.285
08/06/2014,16,192.162
08/06/2014,17,210.469
08/06/2014,18,258.994
08/06/2014,19,290.015
08/06/2014,20,294.578
08/06/2014,21,294.4
08/06/2014,22,283.097
08/06/2014,23,258.938
09/06/2014,0,234.766
09/06/2014,1,212.98
09/06/2014,2,202.695
09/06/2014,3,197.351
09/06/2014,4,195.065
09/06/2014,5,201.012
09/06/2014,6,225.433
09/06/2014,7,246.501
09/06/2014,8,241.345
09/06/2014,9,240.553
09/06/2014,10,238.308
09/06/2014,11,239.988
09/06/2014,12,236.768
09/06/2014,13,223.923
09/06/2014,14,220.395
09/06/2014,15,219.272
09/06/2014,16,228.751
09/06/2014,17,243.66
09/06/2014,18,282.705
09/06/2014,19,306.522
09/06/2014,20,312.083
09/06/2014,21,314.404
09/06/2014,22,305.842
09/06/2014,23,280.12
10/06/2014,0,252.062
10/06/2014,1,226.438
10/06/2014,2,210.717
10/06/2014,3,203.689
10/06/2014,4,201.731
10/06/2014,5,207.587
10/06/2014,6,230.987
10/06/2014,7,248.846
10/06/2014,8,242.047
10/06/2014,9,241.256
10/06/2014,10,239.103
10/06/2014,11,237.903
10/06/2014,12,243.609
10/06/2014,13,235.198
10/06/2014,14,230.45
10/06/2014,15,226.06
10/06/2014,16,237.946
10/06/2014,17,252.06
10/06/2014,18,292.399
10/06/2014,19,313.552
10/06/2014,20,314.673
10/06/2014,21,313.679
10/06/2014,22,300.392
10/06/2014,23,272.446
11/06/2014,0,243.21
11/06/2014,1,211.449
11/06/2014,2,185.789
11/06/2014,3,175.252
11/06/2014,4,172.763
11/06/2014,5,176.739
11/06/2014,6,195.916
11/06/2014,7,215.58
11/06/2014,8,216.674
11/06/2014,9,221.136
11/06/2014,10,226.969
11/06/2014,11,235.939
11/06/2014,12,237.873
11/06/2014,13,229.062
11/06/2014,14,225.292
11/06/2014,15,224.834
11/06/2014,16,236.467
11/06/2014,17,252.704
11/06/2014,18,289.819
11/06/2014,19,310.48
11/06/2014,20,308.731
11/06/2014,21,302.714
11/06/2014,22,285.843
11/06/2014,23,261.896
12/06/2014,0,229.607
12/06/2014,1,202.944
12/06/2014,2,186.859
12/06/2014,3,181.197
12/06/2014,4,181.18
12/06/2014,5,185.85
12/06/2014,6,207.654
12/06/2014,7,225.486
12/06/2014,8,219.686
12/06/2014,9,217.598
12/06/2014,10,221.423
12/06/2014,11,224.046
12/06/2014,12,226.605
12/06/2014,13,223.529
12/06/2014,14,221.06
12/06/2014,15,224.856
12/06/2014,16,240.864
12/06/2014,17,258.832
12/06/2014,18,289.678
12/06/2014,19,308.923
12/06/2014,20,302.028
12/06/2014,21,296.927
12/06/2014,22,283.492
12/06/2014,23,259.979
13/06/2014,0,230.273
13/06/2014,1,200.442
13/06/2014,2,181.538
13/06/2014,3,179.265
13/06/2014,4,175.539
13/06/2014,5,179.154
13/06/2014,6,190.657
13/06/2014,7,209.409
13/06/2014,8,216.859
13/06/2014,9,224.676
13/06/2014,10,233.789
13/06/2014,11,240.351
13/06/2014,12,242.792
13/06/2014,13,238.555
13/06/2014,14,234.278
13/06/2014,15,234.334
13/06/2014,16,240.39
13/06/2014,17,256.099
13/06/2014,18,285.627
13/06/2014,19,308.266
13/06/2014,20,311.433
13/06/2014,21,312.441
13/06/2014,22,303.557
13/06/2014,23,282.888
14/06/2014,0,258.333
14/06/2014,1,233.179
14/06/2014,2,218.154
14/06/2014,3,209.236
14/06/2014,4,204.367
14/06/2014,5,204.695
14/06/2014,6,210.684
14/06/2014,7,222.562
14/06/2014,8,229.984
14/06/2014,9,231
14/06/2014,10,239.983
14/06/2014,11,236.492
14/06/2014,12,236.42
14/06/2014,13,233.71
14/06/2014,14,232.579
14/06/2014,15,230.578
14/06/2014,16,236.903
14/06/2014,17,251.356
14/06/2014,18,287.16
14/06/2014,19,307.12
14/06/2014,20,308.646
14/06/2014,21,307.374
14/06/2014,22,297.589
14/06/2014,23,278.739
15/06/2014,0,252.551
15/06/2014,1,231.501
15/06/2014,2,214.775
15/06/2014,3,204.224
15/06/2014,4,198.253
15/06/2014,5,196.097
15/06/2014,6,195.949
15/06/2014,7,198.514
15/06/2014,8,198.896
15/06/2014,9,211.27
15/06/2014,10,219.504
15/06/2014,11,219.175
15/06/2014,12,212.347
15/06/2014,13,200.682
15/06/2014,14,196.804
15/06/2014,15,202.003
15/06/2014,16,211.147
15/06/2014,17,230.806
15/06/2014,18,273.944
15/06/2014,19,276.752
15/06/2014,20,275.48
15/06/2014,21,287.926
15/06/2014,22,286.373
15/06/2014,23,258.361
16/06/2014,0,231.944
16/06/2014,1,208.644
16/06/2014,2,192.811
16/06/2014,3,186.388
16/06/2014,4,184.359
16/06/2014,5,190.62
16/06/2014,6,210.822
16/06/2014,7,232.122
16/06/2014,8,228.318
16/06/2014,9,229.833
16/06/2014,10,236.234
16/06/2014,11,245.117
16/06/2014,12,246.28
16/06/2014,13,238.54
16/06/2014,14,231.778
16/06/2014,15,230.575
16/06/2014,16,241.472
16/06/2014,17,260.579
16/06/2014,18,293.339
16/06/2014,19,308.975
16/06/2014,20,311.608
16/06/2014,21,313.931
16/06/2014,22,303.916
16/06/2014,23,277.1
17/06/2014,0,247.577
17/06/2014,1,219.749
17/06/2014,2,204.334
17/06/2014,3,198.479
17/06/2014,4,195.335
17/06/2014,5,200.71
17/06/2014,6,219.281
17/06/2014,7,239.669
17/06/2014,8,236.554
17/06/2014,9,235.601
